Report Date,Country name,Cumulative Total,Cumulative Land,Cumulative Sea
17/Aug/2016,Greece,163881,1865,162016
18/Aug/2016,Greece,164142,1865,162277
19/Aug/2016,Greece,164286,1865,162421
20/Aug/2016,Greece,164397,1865,162532
21/Aug/2016,Greece,164465,1865,162600
22/Aug/2016,Greece,164483,1865,162618
23/Aug/2016,Greece,164483,1865,162618
24/Aug/2016,Greece,164607,1865,162742
25/Aug/2016,Greece,164750,1865,162885
26/Aug/2016,Greece,164810,1865,162945
27/Aug/2016,Greece,164833,1865,162968
28/Aug/2016,Greece,164982,1865,163117
29/Aug/2016,Greece,165444,1865,163579
30/Aug/2016,Greece,165546,1865,163681
31/Aug/2016,Greece,165952,2114,163838
01/Sep/2016,Greece,166167,2114,164053
02/Sep/2016,Greece,166198,2114,164084
03/Sep/2016,Greece,166262,2114,164148
04/Sep/2016,Greece,166372,2114,164258
05/Sep/2016,Greece,166513,2114,164399
06/Sep/2016,Greece,166653,2114,164539
07/Sep/2016,Greece,166759,2114,164645
08/Sep/2016,Greece,166931,2114,164817
09/Sep/2016,Greece,166983,2114,164869
10/Sep/2016,Greece,167148,2114,165034
11/Sep/2016,Greece,167241,2114,165127
12/Sep/2016,Greece,167424,2114,165310
13/Sep/2016,Greece,167503,2114,165389
14/Sep/2016,Greece,167524,2114,165410
15/Sep/2016,Greece,167588,2114,165474
16/Sep/2016,Greece,167598,2114,165484
17/Sep/2016,Greece,167762,2114,165648
18/Sep/2016,Greece,167972,2114,165858
19/Sep/2016,Greece,168037,2114,165923
20/Sep/2016,Greece,168137,2114,166023
21/Sep/2016,Greece,168229,2114,166115
22/Sep/2016,Greece,168470,2114,166356
23/Sep/2016,Greece,168470,2114,166356
24/Sep/2016,Greece,168470,2114,166356
25/Sep/2016,Greece,168521,2114,166407
26/Sep/2016,Greece,168559,2114,166445
27/Sep/2016,Greece,168638,2114,166524
28/Sep/2016,Greece,168789,2114,166675
29/Sep/2016,Greece,168845,2114,166731
30/Sep/2016,Greece,169207,2318,166889
01/Oct/2016,Greece,169327,2318,167009
02/Oct/2016,Greece,169398,2318,167080
03/Oct/2016,Greece,169678,2318,167360
04/Oct/2016,Greece,169982,2318,167664
05/Oct/2016,Greece,169984,2318,167666
06/Oct/2016,Greece,170197,2318,167879
07/Oct/2016,Greece,170296,2318,167978
08/Oct/2016,Greece,170350,2318,168032
09/Oct/2016,Greece,170510,2318,168192
10/Oct/2016,Greece,170653,2318,168335
11/Oct/2016,Greece,170815,2318,168497
12/Oct/2016,Greece,170965,2318,168647
13/Oct/2016,Greece,171054,2318,168736
14/Oct/2016,Greece,171169,2318,168851
15/Oct/2016,Greece,171170,2318,168852
16/Oct/2016,Greece,171227,2318,168909
17/Oct/2016,Greece,171342,2318,169024
18/Oct/2016,Greece,171354,2318,169036
19/Oct/2016,Greece,171395,2318,169077
20/Oct/2016,Greece,171470,2318,169152
21/Oct/2016,Greece,171664,2318,169346
22/Oct/2016,Greece,171748,2318,169430
23/Oct/2016,Greece,171840,2318,169522
24/Oct/2016,Greece,171947,2318,169629
25/Oct/2016,Greece,171953,2318,169635
26/Oct/2016,Greece,172056,2318,169738
27/Oct/2016,Greece,172155,2318,169837
28/Oct/2016,Greece,172174,2318,169856
29/Oct/2016,Greece,172228,2318,169910
30/Oct/2016,Greece,172238,2318,169920
31/Oct/2016,Greece,172777,2810,169967
01/Nov/2016,Greece,172777,2810,169967
02/Nov/2016,Greece,172819,2810,170009
03/Nov/2016,Greece,172861,2810,170051
04/Nov/2016,Greece,172933,2810,170123
05/Nov/2016,Greece,172980,2810,170170
06/Nov/2016,Greece,173078,2810,170268
07/Nov/2016,Greece,173208,2810,170398
08/Nov/2016,Greece,173240,2810,170430
09/Nov/2016,Greece,173240,2810,170430
10/Nov/2016,Greece,173258,2810,170448
11/Nov/2016,Greece,173392,2810,170582
12/Nov/2016,Greece,173470,2810,170660
13/Nov/2016,Greece,173471,2810,170661
14/Nov/2016,Greece,173583,2810,170773
15/Nov/2016,Greece,173597,2810,170787
16/Nov/2016,Greece,173597,2810,170787
17/Nov/2016,Greece,173700,2810,170890
18/Nov/2016,Greece,173793,2810,170983
19/Nov/2016,Greece,174010,2810,171200
20/Nov/2016,Greece,174182,2810,171372
21/Nov/2016,Greece,174252,2810,171442
22/Nov/2016,Greece,174279,2810,171469
23/Nov/2016,Greece,174381,2810,171571
24/Nov/2016,Greece,174381,2810,171571
25/Nov/2016,Greece,174480,2810,171670
26/Nov/2016,Greece,174580,2810,171770
27/Nov/2016,Greece,174649,2810,171839
28/Nov/2016,Greece,174649,2810,171839
29/Nov/2016,Greece,174669,2810,171859
30/Nov/2016,Greece,174992,3093,171899
01/Dec/2016,Greece,174992,3093,171899
02/Dec/2016,Greece,175042,3093,171949
03/Dec/2016,Greece,175042,3093,171949
04/Dec/2016,Greece,175116,3093,172023
05/Dec/2016,Greece,175176,3093,172083
06/Dec/2016,Greece,175297,3093,172204
07/Dec/2016,Greece,175367,3093,172274
08/Dec/2016,Greece,175367,3093,172274
09/Dec/2016,Greece,175697,3093,172604
10/Dec/2016,Greece,175743,3093,172650
11/Dec/2016,Greece,175814,3093,172721
12/Dec/2016,Greece,175814,3093,172721
13/Dec/2016,Greece,175862,3093,172769
14/Dec/2016,Greece,175906,3093,172813
15/Dec/2016,Greece,175977,3093,172884
16/Dec/2016,Greece,176004,3093,172911
17/Dec/2016,Greece,176005,3093,172912
18/Dec/2016,Greece,176092,3093,172999
19/Dec/2016,Greece,176193,3093,173100
20/Dec/2016,Greece,176295,3093,173202
21/Dec/2016,Greece,176337,3093,173244
22/Dec/2016,Greece,176337,3093,173244
23/Dec/2016,Greece,176374,3093,173281
24/Dec/2016,Greece,176374,3093,173281
25/Dec/2016,Greece,176415,3093,173322
26/Dec/2016,Greece,176415,3093,173322
27/Dec/2016,Greece,176622,3093,173529
28/Dec/2016,Greece,176653,3093,173560
29/Dec/2016,Greece,176653,3093,173560
30/Dec/2016,Greece,176654,3093,173561
31/Dec/2016,Greece,176906,3292,173614
01/Jan/2016,Hungary,0,0,
02/Jan/2016,Hungary,0,0,
03/Jan/2016,Hungary,7,7,
04/Jan/2016,Hungary,10,10,
05/Jan/2016,Hungary,28,28,
06/Jan/2016,Hungary,33,33,
07/Jan/2016,Hungary,64,64,
08/Jan/2016,Hungary,71,71,
09/Jan/2016,Hungary,86,86,
10/Jan/2016,Hungary,92,92,
11/Jan/2016,Hungary,99,99,
12/Jan/2016,Hungary,101,101,
13/Jan/2016,Hungary,106,106,
14/Jan/2016,Hungary,110,110,
15/Jan/2016,Hungary,124,124,
16/Jan/2016,Hungary,189,189,
17/Jan/2016,Hungary,200,200,
18/Jan/2016,Hungary,209,209,
19/Jan/2016,Hungary,238,238,
20/Jan/2016,Hungary,248,248,
21/Jan/2016,Hungary,261,261,
22/Jan/2016,Hungary,308,308,
23/Jan/2016,Hungary,318,318,
24/Jan/2016,Hungary,333,333,
25/Jan/2016,Hungary,338,338,
26/Jan/2016,Hungary,342,342,
27/Jan/2016,Hungary,378,378,
28/Jan/2016,Hungary,429,429,
29/Jan/2016,Hungary,498,498,
30/Jan/2016,Hungary,504,504,
31/Jan/2016,Hungary,543,543,
01/Feb/2016,Hungary,574,574,
02/Feb/2016,Hungary,643,643,
03/Feb/2016,Hungary,689,689,
04/Feb/2016,Hungary,720,720,
05/Feb/2016,Hungary,739,739,
06/Feb/2016,Hungary,788,788,
07/Feb/2016,Hungary,841,841,
08/Feb/2016,Hungary,889,889,
09/Feb/2016,Hungary,961,961,
10/Feb/2016,Hungary,1065,1065,
11/Feb/2016,Hungary,1119,1119,
12/Feb/2016,Hungary,1158,1158,
13/Feb/2016,Hungary,1224,1224,
14/Feb/2016,Hungary,1275,1275,
15/Feb/2016,Hungary,1394,1394,
16/Feb/2016,Hungary,1487,1487,
17/Feb/2016,Hungary,1521,1521,
18/Feb/2016,Hungary,1594,1594,
19/Feb/2016,Hungary,1707,1707,
20/Feb/2016,Hungary,1858,1858,
21/Feb/2016,Hungary,2095,2095,
22/Feb/2016,Hungary,2198,2198,
23/Feb/2016,Hungary,2310,2310,
24/Feb/2016,Hungary,2476,2476,
25/Feb/2016,Hungary,2552,2552,
26/Feb/2016,Hungary,2692,2692,
27/Feb/2016,Hungary,2803,2803,
28/Feb/2016,Hungary,2863,2863,
29/Feb/2016,Hungary,2941,2941,
01/Mar/2016,Hungary,3011,3011,
02/Mar/2016,Hungary,3178,3178,
03/Mar/2016,Hungary,3285,3285,
04/Mar/2016,Hungary,3533,3533,
05/Mar/2016,Hungary,3622,3622,
06/Mar/2016,Hungary,3694,3694,
07/Mar/2016,Hungary,3790,3790,
08/Mar/2016,Hungary,3917,3917,
09/Mar/2016,Hungary,3944,3944,
10/Mar/2016,Hungary,3964,3964,
11/Mar/2016,Hungary,4076,4076,
12/Mar/2016,Hungary,4271,4271,
13/Mar/2016,Hungary,4369,4369,
14/Mar/2016,Hungary,4420,4420,
15/Mar/2016,Hungary,4499,4499,
16/Mar/2016,Hungary,4582,4582,
17/Mar/2016,Hungary,4673,4673,
18/Mar/2016,Hungary,4726,4726,
19/Mar/2016,Hungary,4826,4826,
20/Mar/2016,Hungary,4892,4892,
21/Mar/2016,Hungary,5042,5042,
22/Mar/2016,Hungary,5171,5171,
23/Mar/2016,Hungary,5254,5254,
24/Mar/2016,Hungary,5394,5394,
25/Mar/2016,Hungary,5534,5534,
26/Mar/2016,Hungary,5600,5600,
27/Mar/2016,Hungary,5714,5714,
28/Mar/2016,Hungary,5969,5969,
29/Mar/2016,Hungary,6076,6076,
30/Mar/2016,Hungary,6270,6270,
31/Mar/2016,Hungary,6353,6353,
01/Apr/2016,Hungary,6449,6449,
02/Apr/2016,Hungary,6593,6593,
03/Apr/2016,Hungary,6654,6654,
04/Apr/2016,Hungary,6694,6694,
05/Apr/2016,Hungary,6827,6827,
06/Apr/2016,Hungary,6986,6986,
07/Apr/2016,Hungary,7102,7102,
08/Apr/2016,Hungary,7331,7331,
09/Apr/2016,Hungary,7348,7348,
10/Apr/2016,Hungary,7513,7513,
11/Apr/2016,Hungary,7614,7614,
12/Apr/2016,Hungary,7767,7767,
13/Apr/2016,Hungary,7849,7849,
14/Apr/2016,Hungary,7951,7951,
15/Apr/2016,Hungary,8119,8119,
16/Apr/2016,Hungary,8263,8263,
17/Apr/2016,Hungary,8342,8342,
18/Apr/2016,Hungary,8516,8516,
19/Apr/2016,Hungary,8690,8690,
20/Apr/2016,Hungary,8896,8896,
21/Apr/2016,Hungary,9128,9128,
22/Apr/2016,Hungary,9262,9262,
23/Apr/2016,Hungary,9423,9423,
24/Apr/2016,Hungary,9504,9504,
25/Apr/2016,Hungary,9641,9641,
26/Apr/2016,Hungary,9768,9768,
27/Apr/2016,Hungary,9957,9957,
28/Apr/2016,Hungary,10179,10179,
29/Apr/2016,Hungary,10220,10220,
30/Apr/2016,Hungary,10299,10299,
01/May/2016,Hungary,10507,10507,
02/May/2016,Hungary,10637,10637,
03/May/2016,Hungary,10718,10718,
04/May/2016,Hungary,10822,10822,
05/May/2016,Hungary,10890,10890,
06/May/2016,Hungary,10999,10999,
07/May/2016,Hungary,11067,11067,
08/May/2016,Hungary,11079,11079,
09/May/2016,Hungary,11148,11148,
10/May/2016,Hungary,11234,11234,
11/May/2016,Hungary,11322,11322,
12/May/2016,Hungary,11381,11381,
13/May/2016,Hungary,11552,11552,
14/May/2016,Hungary,11642,11642,
15/May/2016,Hungary,11745,11745,
16/May/2016,Hungary,11879,11879,
17/May/2016,Hungary,12008,12008,
18/May/2016,Hungary,12094,12094,
19/May/2016,Hungary,12164,12164,
20/May/2016,Hungary,12331,12331,
21/May/2016,Hungary,12544,12544,
22/May/2016,Hungary,12621,12621,
23/May/2016,Hungary,12784,12784,
24/May/2016,Hungary,12953,12953,
25/May/2016,Hungary,13059,13059,
26/May/2016,Hungary,13211,13211,
27/May/2016,Hungary,13325,13325,
28/May/2016,Hungary,13417,13417,
29/May/2016,Hungary,13503,13503,
30/May/2016,Hungary,13611,13611,
31/May/2016,Hungary,13762,13762,
01/Jun/2016,Hungary,13869,13869,
02/Jun/2016,Hungary,14025,14025,
03/Jun/2016,Hungary,14141,14141,
04/Jun/2016,Hungary,14243,14243,
05/Jun/2016,Hungary,14407,14407,
06/Jun/2016,Hungary,14479,14479,
07/Jun/2016,Hungary,14579,14579,
08/Jun/2016,Hungary,14652,14652,
09/Jun/2016,Hungary,14819,14819,
10/Jun/2016,Hungary,14920,14920,
11/Jun/2016,Hungary,15109,15109,
12/Jun/2016,Hungary,15260,15260,
13/Jun/2016,Hungary,15421,15421,
14/Jun/2016,Hungary,15484,15484,
15/Jun/2016,Hungary,15609,15609,
16/Jun/2016,Hungary,15725,15725,
17/Jun/2016,Hungary,15926,15926,
18/Jun/2016,Hungary,16010,16010,
19/Jun/2016,Hungary,16167,16167,
20/Jun/2016,Hungary,16181,16181,
21/Jun/2016,Hungary,16209,16209,
22/Jun/2016,Hungary,16302,16302,
23/Jun/2016,Hungary,16498,16498,
24/Jun/2016,Hungary,16628,16628,
25/Jun/2016,Hungary,16758,16758,
26/Jun/2016,Hungary,16804,16804,
27/Jun/2016,Hungary,17013,17013,
28/Jun/2016,Hungary,17170,17170,
29/Jun/2016,Hungary,17435,17435,
30/Jun/2016,Hungary,17530,17530,
01/Jul/2016,Hungary,17670,17670,
02/Jul/2016,Hungary,17773,17773,
03/Jul/2016,Hungary,17880,17880,
04/Jul/2016,Hungary,17950,17950,
05/Jul/2016,Hungary,17950,17950,
06/Jul/2016,Hungary,17953,17953,
07/Jul/2016,Hungary,17960,17960,
08/Jul/2016,Hungary,17962,17962,
09/Jul/2016,Hungary,17962,17962,
10/Jul/2016,Hungary,17981,17981,
11/Jul/2016,Hungary,17981,17981,
12/Jul/2016,Hungary,17981,17981,
13/Jul/2016,Hungary,17984,17984,
14/Jul/2016,Hungary,17988,17988,
15/Jul/2016,Hungary,17993,17993,
16/Jul/2016,Hungary,18009,18009,
17/Jul/2016,Hungary,18010,18010,
18/Jul/2016,Hungary,18028,18028,
19/Jul/2016,Hungary,18033,18033,
20/Jul/2016,Hungary,18036,18036,
21/Jul/2016,Hungary,18040,18040,
22/Jul/2016,Hungary,18042,18042,
23/Jul/2016,Hungary,18061,18061,
24/Jul/2016,Hungary,18061,18061,
25/Jul/2016,Hungary,18076,18076,
26/Jul/2016,Hungary,18076,18076,
27/Jul/2016,Hungary,18076,18076,
28/Jul/2016,Hungary,18082,18082,
29/Jul/2016,Hungary,18086,18086,
30/Jul/2016,Hungary,18094,18094,
31/Jul/2016,Hungary,18103,18103,
01/Aug/2016,Hungary,18115,18115,
02/Aug/2016,Hungary,18173,18173,
03/Aug/2016,Hungary,18173,18173,
04/Aug/2016,Hungary,18174,18174,
05/Aug/2016,Hungary,18180,18180,
06/Aug/2016,Hungary,18190,18190,
07/Aug/2016,Hungary,18198,18198,
08/Aug/2016,Hungary,18233,18233,
09/Aug/2016,Hungary,18242,18242,
10/Aug/2016,Hungary,18245,18245,
11/Aug/2016,Hungary,18259,18259,
12/Aug/2016,Hungary,18260,18260,
13/Aug/2016,Hungary,18262,18262,
14/Aug/2016,Hungary,18272,18272,
15/Aug/2016,Hungary,18288,18288,
16/Aug/2016,Hungary,18315,18315,
17/Aug/2016,Hungary,18333,18333,
18/Aug/2016,Hungary,18361,18361,
19/Aug/2016,Hungary,18371,18371,
20/Aug/2016,Hungary,18376,18376,
21/Aug/2016,Hungary,18392,18392,
22/Aug/2016,Hungary,18412,18412,
23/Aug/2016,Hungary,18414,18414,
24/Aug/2016,Hungary,18434,18434,
25/Aug/2016,Hungary,18436,18436,
26/Aug/2016,Hungary,18443,18443,
27/Aug/2016,Hungary,18445,18445,
28/Aug/2016,Hungary,18445,18445,
29/Aug/2016,Hungary,18447,18447,
30/Aug/2016,Hungary,18448,18448,
31/Aug/2016,Hungary,18449,18449,
01/Sep/2016,Hungary,18449,18449,
02/Sep/2016,Hungary,18449,18449,
03/Sep/2016,Hungary,18449,18449,
04/Sep/2016,Hungary,18451,18451,
05/Sep/2016,Hungary,18456,18456,
06/Sep/2016,Hungary,18458,18458,
07/Sep/2016,Hungary,18477,18477,
08/Sep/2016,Hungary,18479,18479,
09/Sep/2016,Hungary,18507,18507,
10/Sep/2016,Hungary,18520,18520,
11/Sep/2016,Hungary,18522,18522,
12/Sep/2016,Hungary,18523,18523,
13/Sep/2016,Hungary,18524,18524,
14/Sep/2016,Hungary,18524,18524,
15/Sep/2016,Hungary,18527,18527,
16/Sep/2016,Hungary,18527,18527,
17/Sep/2016,Hungary,18527,18527,
18/Sep/2016,Hungary,18537,18537,
19/Sep/2016,Hungary,18538,18538,
20/Sep/2016,Hungary,18548,18548,
21/Sep/2016,Hungary,18556,18556,
22/Sep/2016,Hungary,18558,18558,
23/Sep/2016,Hungary,18565,18565,
24/Sep/2016,Hungary,18573,18573,
25/Sep/2016,Hungary,18584,18584,
26/Sep/2016,Hungary,18586,18586,
27/Sep/2016,Hungary,18591,18591,
28/Sep/2016,Hungary,18591,18591,
29/Sep/2016,Hungary,18600,18600,
30/Sep/2016,Hungary,18601,18601,
01/Oct/2016,Hungary,18603,18603,
02/Oct/2016,Hungary,18631,18631,
03/Oct/2016,Hungary,18631,18631,
04/Oct/2016,Hungary,18631,18631,
05/Oct/2016,Hungary,18637,18637,
06/Oct/2016,Hungary,18637,18637,
07/Oct/2016,Hungary,18637,18637,
08/Oct/2016,Hungary,18640,18640,
09/Oct/2016,Hungary,18645,18645,
10/Oct/2016,Hungary,18647,18647,
11/Oct/2016,Hungary,18655,18655,
12/Oct/2016,Hungary,18657,18657,
13/Oct/2016,Hungary,18660,18660,
14/Oct/2016,Hungary,18660,18660,
15/Oct/2016,Hungary,18673,18673,
16/Oct/2016,Hungary,18682,18682,
17/Oct/2016,Hungary,18698,18698,
18/Oct/2016,Hungary,18698,18698,
19/Oct/2016,Hungary,18703,18703,
20/Oct/2016,Hungary,18703,18703,
21/Oct/2016,Hungary,18710,18710,
22/Oct/2016,Hungary,18729,18729,
23/Oct/2016,Hungary,18729,18729,
24/Oct/2016,Hungary,18730,18730,
25/Oct/2016,Hungary,18742,18742,
26/Oct/2016,Hungary,18745,18745,
27/Oct/2016,Hungary,18751,18751,
28/Oct/2016,Hungary,18754,18754,
29/Oct/2016,Hungary,18759,18759,
30/Oct/2016,Hungary,18765,18765,
31/Oct/2016,Hungary,18765,18765,
01/Nov/2016,Hungary,18770,18770,
02/Nov/2016,Hungary,18770,18770,
03/Nov/2016,Hungary,18777,18777,
04/Nov/2016,Hungary,18788,18788,
05/Nov/2016,Hungary,18791,18791,
06/Nov/2016,Hungary,18801,18801,
07/Nov/2016,Hungary,18823,18823,
08/Nov/2016,Hungary,18824,18824,
09/Nov/2016,Hungary,18831,18831,
10/Nov/2016,Hungary,18844,18844,
11/Nov/2016,Hungary,18851,18851,
12/Nov/2016,Hungary,18853,18853,
13/Nov/2016,Hungary,18911,18911,
14/Nov/2016,Hungary,18914,18914,
15/Nov/2016,Hungary,18914,18914,
16/Nov/2016,Hungary,18916,18916,
17/Nov/2016,Hungary,18917,18917,
18/Nov/2016,Hungary,18918,18918,
19/Nov/2016,Hungary,18924,18924,
20/Nov/2016,Hungary,18925,18925,
21/Nov/2016,Hungary,18937,18937,
22/Nov/2016,Hungary,18939,18939,
23/Nov/2016,Hungary,18945,18945,
24/Nov/2016,Hungary,18947,18947,
25/Nov/2016,Hungary,18947,18947,
26/Nov/2016,Hungary,18950,18950,
27/Nov/2016,Hungary,18950,18950,
28/Nov/2016,Hungary,18950,18950,
29/Nov/2016,Hungary,18951,18951,
30/Nov/2016,Hungary,18954,18954,
01/Dec/2016,Hungary,18964,18964,
02/Dec/2016,Hungary,18972,18972,
03/Dec/2016,Hungary,18973,18973,
04/Dec/2016,Hungary,18978,18978,
05/Dec/2016,Hungary,19010,19010,
06/Dec/2016,Hungary,19033,19033,
07/Dec/2016,Hungary,19040,19040,
08/Dec/2016,Hungary,19047,19047,
09/Dec/2016,Hungary,19047,19047,
10/Dec/2016,Hungary,19049,19049,
11/Dec/2016,Hungary,19057,19057,
12/Dec/2016,Hungary,19057,19057,
13/Dec/2016,Hungary,19057,19057,
14/Dec/2016,Hungary,19068,19068,
15/Dec/2016,Hungary,19077,19077,
16/Dec/2016,Hungary,19115,19115,
17/Dec/2016,Hungary,19123,19123,
18/Dec/2016,Hungary,19135,19135,
19/Dec/2016,Hungary,19139,19139,
20/Dec/2016,Hungary,19164,19164,
21/Dec/2016,Hungary,19175,19175,
22/Dec/2016,Hungary,19176,19176,
23/Dec/2016,Hungary,19179,19179,
24/Dec/2016,Hungary,19182,19182,
25/Dec/2016,Hungary,19186,19186,
26/Dec/2016,Hungary,19187,19187,
27/Dec/2016,Hungary,19201,19201,
28/Dec/2016,Hungary,19212,19212,
29/Dec/2016,Hungary,19213,19213,
30/Dec/2016,Hungary,19221,19221,
31/Dec/2016,Hungary,19221,19221,
01/Jan/2016,Italy,0,,0
02/Jan/2016,Italy,0,,0
03/Jan/2016,Italy,0,,0
04/Jan/2016,Italy,0,,0
05/Jan/2016,Italy,0,,0
06/Jan/2016,Italy,0,,0
07/Jan/2016,Italy,0,,0
08/Jan/2016,Italy,0,,0
09/Jan/2016,Italy,0,,0
10/Jan/2016,Italy,0,,0
11/Jan/2016,Italy,257,,257
12/Jan/2016,Italy,257,,257
13/Jan/2016,Italy,362,,362
14/Jan/2016,Italy,362,,362
15/Jan/2016,Italy,362,,362
16/Jan/2016,Italy,607,,607
17/Jan/2016,Italy,607,,607
18/Jan/2016,Italy,607,,607
19/Jan/2016,Italy,607,,607
20/Jan/2016,Italy,607,,607
21/Jan/2016,Italy,607,,607
22/Jan/2016,Italy,607,,607
23/Jan/2016,Italy,887,,887
24/Jan/2016,Italy,1729,,1729
25/Jan/2016,Italy,1853,,1853
26/Jan/2016,Italy,1868,,1868
27/Jan/2016,Italy,3241,,3241
28/Jan/2016,Italy,3473,,3473
29/Jan/2016,Italy,3473,,3473
30/Jan/2016,Italy,4121,,4121
31/Jan/2016,Italy,5273,,5273
01/Feb/2016,Italy,5658,,5658
02/Feb/2016,Italy,5781,,5781
03/Feb/2016,Italy,5781,,5781
04/Feb/2016,Italy,5898,,5898
05/Feb/2016,Italy,5898,,5898
06/Feb/2016,Italy,5898,,5898
07/Feb/2016,Italy,5898,,5898
08/Feb/2016,Italy,5898,,5898
09/Feb/2016,Italy,5898,,5898
10/Feb/2016,Italy,5898,,5898
11/Feb/2016,Italy,5898,,5898
12/Feb/2016,Italy,5898,,5898
13/Feb/2016,Italy,5987,,5987
14/Feb/2016,Italy,5987,,5987
15/Feb/2016,Italy,5987,,5987
16/Feb/2016,Italy,5987,,5987
17/Feb/2016,Italy,6451,,6451
18/Feb/2016,Italy,6451,,6451
19/Feb/2016,Italy,6466,,6466
20/Feb/2016,Italy,6567,,6567
21/Feb/2016,Italy,6567,,6567
22/Feb/2016,Italy,7507,,7507
23/Feb/2016,Italy,7714,,7714
24/Feb/2016,Italy,8592,,8592
25/Feb/2016,Italy,8966,,8966
26/Feb/2016,Italy,8966,,8966
27/Feb/2016,Italy,8966,,8966
28/Feb/2016,Italy,9086,,9086
29/Feb/2016,Italy,9101,,9101
01/Mar/2016,Italy,9101,,9101
02/Mar/2016,Italy,9101,,9101
03/Mar/2016,Italy,9101,,9101
04/Mar/2016,Italy,9101,,9101
05/Mar/2016,Italy,9101,,9101
06/Mar/2016,Italy,9101,,9101
07/Mar/2016,Italy,9309,,9309
08/Mar/2016,Italy,9377,,9377
09/Mar/2016,Italy,9492,,9492
10/Mar/2016,Italy,9492,,9492
11/Mar/2016,Italy,9492,,9492
12/Mar/2016,Italy,9492,,9492
13/Mar/2016,Italy,9492,,9492
14/Mar/2016,Italy,9492,,9492
15/Mar/2016,Italy,9492,,9492
16/Mar/2016,Italy,10724,,10724
17/Mar/2016,Italy,12620,,12620
18/Mar/2016,Italy,12620,,12620
19/Mar/2016,Italy,12980,,12980
20/Mar/2016,Italy,13822,,13822
21/Mar/2016,Italy,14489,,14489
22/Mar/2016,Italy,14489,,14489
23/Mar/2016,Italy,14489,,14489
24/Mar/2016,Italy,14489,,14489
25/Mar/2016,Italy,14489,,14489
26/Mar/2016,Italy,14489,,14489
27/Mar/2016,Italy,14489,,14489
28/Mar/2016,Italy,14489,,14489
29/Mar/2016,Italy,15219,,15219
30/Mar/2016,Italy,17910,,17910
31/Mar/2016,Italy,18777,,18777
01/Apr/2016,Italy,19322,,19322
02/Apr/2016,Italy,19322,,19322
03/Apr/2016,Italy,19322,,19322
04/Apr/2016,Italy,19322,,19322
05/Apr/2016,Italy,19322,,19322
06/Apr/2016,Italy,19322,,19322
07/Apr/2016,Italy,19636,,19636
08/Apr/2016,Italy,19636,,19636
09/Apr/2016,Italy,19930,,19930
10/Apr/2016,Italy,19930,,19930
11/Apr/2016,Italy,19930,,19930
12/Apr/2016,Italy,21793,,21793
13/Apr/2016,Italy,23170,,23170
14/Apr/2016,Italy,24084,,24084
15/Apr/2016,Italy,24441,,24441
16/Apr/2016,Italy,24441,,24441
17/Apr/2016,Italy,24938,,24938
18/Apr/2016,Italy,25260,,25260
19/Apr/2016,Italy,25325,,25325
20/Apr/2016,Italy,25325,,25325
21/Apr/2016,Italy,25586,,25586
22/Apr/2016,Italy,25586,,25586
23/Apr/2016,Italy,25586,,25586
24/Apr/2016,Italy,25586,,25586
25/Apr/2016,Italy,25894,,25894
26/Apr/2016,Italy,27028,,27028
27/Apr/2016,Italy,27265,,27265
28/Apr/2016,Italy,27265,,27265
29/Apr/2016,Italy,27860,,27860
30/Apr/2016,Italy,27926,,27926
01/May/2016,Italy,28629,,28629
02/May/2016,Italy,28629,,28629
03/May/2016,Italy,28629,,28629
04/May/2016,Italy,28706,,28706
05/May/2016,Italy,28829,,28829
06/May/2016,Italy,29526,,29526
07/May/2016,Italy,31207,,31207
08/May/2016,Italy,31207,,31207
09/May/2016,Italy,31207,,31207
10/May/2016,Italy,31239,,31239
11/May/2016,Italy,31251,,31251
12/May/2016,Italy,31251,,31251
13/May/2016,Italy,32285,,32285
14/May/2016,Italy,32285,,32285
15/May/2016,Italy,32285,,32285
16/May/2016,Italy,32285,,32285
17/May/2016,Italy,32722,,32722
18/May/2016,Italy,33907,,33907
19/May/2016,Italy,33907,,33907
20/May/2016,Italy,33907,,33907
21/May/2016,Italy,33907,,33907
22/May/2016,Italy,33926,,33926
23/May/2016,Italy,34272,,34272
24/May/2016,Italy,36229,,36229
25/May/2016,Italy,37413,,37413
26/May/2016,Italy,40150,,40150
27/May/2016,Italy,40712,,40712
28/May/2016,Italy,44952,,44952
29/May/2016,Italy,47033,,47033
30/May/2016,Italy,47817,,47817
31/May/2016,Italy,47851,,47851
01/Jun/2016,Italy,47861,,47861
02/Jun/2016,Italy,47861,,47861
03/Jun/2016,Italy,47861,,47861
04/Jun/2016,Italy,47957,,47957
05/Jun/2016,Italy,48538,,48538
06/Jun/2016,Italy,48538,,48538
07/Jun/2016,Italy,48538,,48538
08/Jun/2016,Italy,48761,,48761
09/Jun/2016,Italy,49136,,49136
10/Jun/2016,Italy,51015,,51015
11/Jun/2016,Italy,51060,,51060
12/Jun/2016,Italy,51965,,51965
13/Jun/2016,Italy,54009,,54009
14/Jun/2016,Italy,54266,,54266
15/Jun/2016,Italy,54778,,54778
16/Jun/2016,Italy,54918,,54918
17/Jun/2016,Italy,55472,,55472
18/Jun/2016,Italy,55472,,55472
19/Jun/2016,Italy,55510,,55510
20/Jun/2016,Italy,55510,,55510
21/Jun/2016,Italy,55510,,55510
22/Jun/2016,Italy,55563,,55563
23/Jun/2016,Italy,55963,,55963
